session_id,message_index,t_start_sec,t_end_sec,emotion_visual_deployed,n_frames_with_face,fer_p_angry,fer_p_disgust,fer_p_fear,fer_p_happy,fer_p_neutral,fer_p_sad,fer_p_surprise
00_02_05_04_07_00_00,71,1126.0584,1129.3592,happy,3,0.00019361268432000245,0.0011188917457529977,0.0024656883518302075,0.6409321432445676,0.0010177157408931203,5.458544252792276e-05,0.35421736279010824
00_02_05_05_07_00_00,0,34.76,54.08,neutral,3,0.2410575975937435,0.09780043822661659,0.001083273136206118,0.008967474535948436,0.299159177804639,0.0009371044922483255,0.3509949342105979
00_02_05_05_07_00_00,2,64.486,87.13,neutral,3,0.5539959633894345,0.033657420113569606,0.002976625301477038,0.03787443471737061,0.3244194606062476,0.0003902728351422778,0.04668582303675831
00_02_05_05_07_00_00,4,105.099,115.9,neutral,3,0.26696164582364973,0.04046563572328172,0.0029146102039526956,0.0013027424602974843,0.04138731172484619,0.001659980367283273,0.645308073696689
00_02_05_05_07_00_00,6,147.456,177.017,neutral,3,0.41246713295937776,0.08144811956372763,0.0013613408664769702,0.23742103825934155,0.03476522048138878,0.0005795731752714908,0.23195757469441577
00_02_05_05_07_00_00,8,190.76,215.76,neutral,3,0.2009650371612886,0.03703186393681674,0.00017698550161265086,0.015229099026445814,0.41391886940262357,0.0013098498264758232,0.33136829514473665
00_02_05_05_07_00_00,10,230.844,247.578,neutral,3,0.23026826067178877,0.030349217729763383,0.004761199163868968,0.08519251035451186,0.5490761707357507,0.002123415488578574,0.09822922585573775
00_02_05_05_07_00_00,12,281.76,292.617,neutral,3,0.5319912017177987,0.035643094513604034,0.001505311041906982,0.06043183179243215,0.19142645937864164,0.0016426929740551298,0.17735940858156152
00_02_05_05_07_00_00,14,310.093,339.72,neutral,3,0.2873637366501084,0.03560546211740038,0.002038615481923868,0.23438888911546357,0.1715685636114659,0.0008722231596041999,0.2681625098640338
00_02_05_05_07_00_00,16,354.76,373.76,neutral,3,0.4389479572346872,0.20242212291702727,0.017600257994355738,0.008521157732222416,0.09165675188613845,0.0013601718590922258,0.23949158037647658
00_02_05_05_07_00_00,18,409.76,429.76,neutral,3,0.17947841174607632,0.010950344024853014,0.0018984944167838931,0.2345398650395858,0.14893619433014013,0.0028837426729489313,0.4213129477696121
00_02_05_05_07_00_00,20,447.76,477.6,neutral,3,0.3032414080283981,0.0009243763073640561,0.0002434124164404569,0.00023570177305548483,0.6341984957072624,0.00210411102645081,0.059052494741028805
00_02_05_05_07_00_00,22,505.923,537.017,neutral,3,0.4722933299919707,0.016573909957014993,0.0009730136060174429,0.007628017614813453,0.09529649939829261,0.0009574286184036204,0.4062778008134873
00_02_05_05_07_00_00,24,574.52,609.785,neutral,3,0.13817648643256908,0.04952538666140689,0.003312965620555453,0.07426905167444708,0.501710793862868,0.000973992117919779,0.2320313236302337
00_02_05_05_07_00_00,26,630.251,656.989,neutral,3,0.038389743516323516,0.004835082128451762,3.261477410132339e-05,0.0009682817821605063,0.9441076843920572,0.008241924079196088,0.0034246693277095665
00_02_05_05_07_00_00,28,681.643,715.473,neutral,3,0.2896432624128663,0.05167218509434956,0.001226668114619516,0.11503244279848981,0.497964407282752,0.005592157757452991,0.03886887653946971
00_02_05_05_07_00_00,30,748.199,775.799,neutral,3,0.02121412972790061,0.0020351445299302247,0.0001281498035976247,0.3311674048049006,0.34906939817469756,0.0021045450323921387,0.29428122792658123
00_02_05_05_07_00_00,32,794.12,831.868,neutral,3,0.8263428082593617,0.08235244592430237,0.0007569645110388487,0.007848135156456637,0.06955794807778416,0.0028838424883140825,0.010257855582742286
00_02_05_05_07_00_00,34,853.616,877.853,neutral,3,0.2867573460665353,0.13618951680562183,0.00028966106442297675,0.029449668313874463,0.460355064035234,0.030195543242418757,0.05676320047189271
00_02_05_05_07_00_00,36,932.723,963.31,neutral,3,0.6228757414893678,0.013239990858494113,0.0003462301731657867,0.19982985150394875,0.15356778335153407,0.0034871074272644614,0.006653295196225205
00_02_05_05_07_00_00,38,998.194,1017.62,neutral,3,0.5466338061299109,0.031598158303049025,0.0004535059888803878,0.005181423273312938,0.38631294468168687,0.001424628048804554,0.028395533574355397
00_02_05_05_07_00_00,40,1042.543,1072.65,neutral,3,0.42484546576962845,0.057446805153158254,0.0005051293738794945,0.02610959384222896,0.4582131637673463,0.004631379530346773,0.028248462563411594
00_02_05_05_07_00_00,42,1132.574,1161.728,neutral,3,0.49065967366606356,0.033153580709285126,0.00037753974567463654,0.07242116857378417,0.061880354432515876,0.0013951902730544626,0.3401124925996221
00_02_05_05_07_00_00,44,1195.68,1214.916,neutral,3,0.32422113075188735,0.05327278718992254,0.0012150002017257736,0.4135240059217348,0.03003485228096633,0.0020896883414621183,0.17564253531230106
00_02_05_05_07_00_00,46,1248.634,1279.94,neutral,3,0.6402059475189021,0.05080172702047298,0.0004036206670095031,0.05015253757102072,0.19468817214456483,0.007722154167863036,0.0560258409101668
00_02_05_05_07_00_00,48,1322.162,1353.458,neutral,3,0.20547540250486412,0.020181230401290832,0.0003817883239646938,0.11575756797307082,0.4175424011548795,0.03502594111719426,0.20563566852473575
00_02_05_05_07_00_00,50,1409.345,1445.24,neutral,3,0.5183795915375443,0.005805115710433512,0.0024651620009020782,0.276772066639931,0.05675645087729643,0.010862820778372159,0.12895879245552053
00_02_05_05_07_00_00,52,1473.62,1483.348,neutral,3,0.4521856080894371,0.04543503383046918,0.00042698249735433584,0.0772989374914554,0.13652787843375291,0.0043738563746109705,0.2837517032829201
00_02_05_05_07_00_00,54,1525.094,1550.536,neutral,3,0.3072193713539914,0.014561408118295769,0.002635131054487507,0.06107112108009416,0.3481885619476762,0.0008564705877965967,0.26546793585765843
00_02_05_05_07_00_00,56,1591.178,1640.817,neutral,3,0.6674547957308075,0.010161302233258446,0.002443049924652178,0.03293757548627138,0.2835022204635422,0.0006521471118259263,0.0028489090496425554
00_02_05_05_07_00_00,58,1677.18,1693.474,neutral,3,0.6414238553045999,0.014760708615367046,0.0013329113684802164,0.001602132552484455,0.32069545403034927,0.000456512620154931,0.01972842550856422
00_02_05_05_07_00_01,0,29.792,43.417,sad,3,0.00990705076327666,0.044685512172016335,0.002128896274693063,0.28242948188956835,0.40463500315873036,0.2509906809143278,0.005223374827387498
00_02_05_05_07_00_01,2,57.345,85.545,sad,2,0.001962503312525454,0.0027738349268276222,0.0003959418832256678,0.00047610775416454703,0.49308469468443183,0.49365941008895314,0.007647507349871698
00_02_05_05_07_00_01,4,92.672,108.386,sad,3,0.001976785460650318,0.0034760749447192807,0.00014596048311575516,0.00035093677078689605,0.5874665992990533,0.40539128324262397,0.0011923597990506063
00_02_05_05_07_00_01,6,143.412,155.487,happy,2,0.0013630578144271255,0.0008910895386285969,0.0002109134848041888,0.0004622625519477191,0.9155794877405325,0.06887648775575303,0.01261670111390675
00_02_05_05_07_00_01,8,177.295,194.205,happy,2,0.00028851955808309823,0.0076845992334032024,5.735873263320722e-05,0.00033047655749529105,0.28596935355506403,0.7056153526806626,5.433968265867998e-05
00_02_05_05_07_00_01,10,221.667,237.197,neutral,3,0.0025063302214242368,0.2920314327490534,0.00011576940910956199,0.0007913129929519384,0.5071426991258747,0.19482483033171744,0.002587625169868598
00_02_05_05_07_00_01,12,274.158,294.518,neutral,1,0.008706736281573153,0.007723829157461217,0.0002379400512758555,0.0017326997866070795,0.9079946178577973,0.0590119541581206,0.014592222707164792
00_02_05_05_07_00_01,14,323.171,345.848,happy,3,0.00016328763821341058,0.00013316437300974878,1.2512966737304922e-05,5.953520366512399e-05,0.9110293471533086,0.0878954134755232,0.0007067391895426289
00_02_05_05_07_00_01,16,376.59,389.58,sad,2,0.0006661692547229958,0.008170797800789158,4.268268241259615e-05,8.783915224777744e-05,0.6771916240124687,0.31284755507359857,0.0009933320237601594
00_02_05_05_07_00_01,18,434.694,450.58,sad,2,0.001043358693895128,0.0005906073849244923,0.0004897780765027894,0.0020879797954607825,0.5795677982986995,0.41346064590829545,0.0027598318422218508
00_02_05_05_07_00_01,20,473.58,493.319,sad,3,0.0006352412730878894,0.0005010638196173476,0.00010556657006944763,0.000401821024563009,0.9702537317713336,0.007537527616801907,0.020565047924526823
00_02_05_05_07_00_01,22,517.58,520.58,sad,3,0.0036701953994434395,0.0014242032189773141,0.00010188308942468859,0.0003571388369085703,0.7872329658113011,0.20445006862163068,0.002763545022314168
00_02_05_05_07_00_01,24,554.45,576.889,sad,3,0.011411453546863362,0.011040302937980221,6.420930442676988e-05,0.0002394824918373476,0.3071210619098865,0.6697799244657895,0.00034356534321628584
00_02_05_05_07_00_01,26,599.58,603.763,sad,3,0.0004043546668758652,0.000529713940463353,8.986495163639706e-05,0.001193183727165527,0.6982602324995824,0.2990269452100896,0.0004957050041869021
00_02_05_05_07_00_01,28,626.456,648.58,sad,3,0.05961546666719425,0.023729176477209814,0.00044244100151940164,0.0012785703603823818,0.4222249725272729,0.22453958746189298,0.26816978550452825
00_02_05_05_07_00_01,30,695.68,727.417,neutral,3,0.0006515496855173704,0.0008777671828129496,0.0007338031023650187,0.0004311525117083624,0.3194615309515465,0.335853676147202,0.3419905204188478
00_02_05_05_07_00_01,32,756.75,791.118,neutral,3,0.0063058102006199185,0.002018020245628272,0.00020281127260944734,0.00023400084742635036,0.24569645191963294,0.7447805352120784,0.000762370302004647
00_02_05_05_07_00_01,34,821.27,851.031,sad,3,0.006337712711968614,0.005314039523182975,9.431859612905995e-05,0.0004236663703996715,0.46385578236669667,0.5168305030738016,0.0071439773578214705
00_02_05_05_07_00_01,36,902.58,933.319,neutral,3,0.0010254346884839454,0.0008833240840998923,4.034291649042662e-05,0.0005368212834747079,0.8914189432931389,0.1052483651467933,0.0008467685875188688
00_02_05_05_07_00_01,38,965.959,987.003,sad,3,0.0011367640114095458,0.0007257276666545446,0.0003280325357493063,0.0005544846067502794,0.5307785383157789,0.41314695834638765,0.05332949451726973
00_02_05_05_07_00_01,40,1021.484,1048.231,neutral,3,0.002282337027635779,0.00030255736023898703,4.1960889631111845e-05,0.0012421169856204088,0.65556954858646,0.3346869414046834,0.005874537745730415
00_02_05_05_07_00_01,42,1107.566,1134.82,neutral,3,0.0005169061471218909,0.00030998871862661056,0.00014751731188327878,0.00019406476443424597,0.46252446001906655,0.5327113262579813,0.0035957367808859843
00_02_05_05_07_00_01,44,1163.887,1180.784,sad,3,0.0006734134480296057,0.0005369720896656754,3.795589378793598e-05,0.0007150342964436829,0.823337672224687,0.17345282224835956,0.0012461297990266826
00_02_05_05_07_00_01,46,1214.52,1225.623,happy,3,0.011455168093979624,0.004130751540929153,2.8183401189362924e-05,0.015700756146590875,0.33599904511088163,0.3055685183766815,0.32711757732974794
00_02_05_05_07_00_01,48,1271.722,1303.98,sad,3,0.006134985936446239,0.0018865910951434723,5.822503918369044e-05,7.666940861530031e-05,0.51312561880556,0.4699237852176976,0.008794124497353692
00_02_05_05_07_00_01,50,1328.56,1348.534,neutral,3,0.0009824629910702284,0.0006219278243421863,0.00014640715113130946,0.0001937567684505179,0.5897735894409686,0.40657280476013197,0.0017090510639051386
00_02_05_05_07_00_01,52,1385.228,1414.901,neutral,3,0.007936375133845706,0.003296850361602016,0.0001459423143747958,0.006310331512500224,0.5831669906040943,0.3508136032405595,0.04832990683302337
00_02_05_05_07_00_01,54,1466.7,1490.885,sad,3,0.0008313420283291161,0.0008051149926683701,5.169303071128853e-06,0.0003055623771780611,0.6445753923052912,0.3531507080341173,0.0003267109593450346
00_02_05_05_07_00_01,56,1523.938,1546.064,neutral,3,0.0003762566932552704,0.0002923803800948874,0.00014914772373280334,0.0005421211333844971,0.2737761048884985,0.6444718261362572,0.08039216304477677
00_02_05_05_07_00_02,0,40.0,53.0,neutral,3,0.001500492292332489,0.07544405825527015,0.0004735210065224546,0.010217777391528805,0.7450598858278458,0.0019390153889064154,0.16536524983759393
00_02_05_05_07_00_02,2,65.3,82.479,neutral,3,0.0004659121576978752,0.014182658898134758,0.0017579612810099286,0.003932088150790472,0.38630606065541867,0.0018915062838927629,0.5914638125730556
00_02_05_05_07_00_02,4,98.69,125.765,neutral,3,0.003113611660744265,0.0022284434699455778,0.006480394296434219,0.0019206717912102571,0.6357110407845219,0.07861664294291304,0.27192919505423074
00_02_05_05_07_00_02,6,203.0,204.5,neutral,3,9.197089724170196e-05,0.001434967071198477,0.00014775372303858666,0.00022393061347016958,0.019315716972468033,0.0008364216216695918,0.9779492391009135
00_02_05_05_07_00_02,8,168.632,201.5,neutral,3,0.00020583537361058585,0.0029894528805516187,0.0006543611070199202,0.0023569920013744783,0.5820764552281936,0.0006863158550678035,0.4110305875541819
00_02_05_05_07_00_02,10,214.172,226.939,disgust,3,0.00018665316629574833,0.0037809128944614637,0.0020838753263803292,0.0007356839198317015,0.9903071460145532,0.0013436754282634877,0.0015620532502140152
00_02_05_05_07_00_02,12,228.5,230.549,happy,3,9.065961148447461e-05,0.000578021208528928,9.452960330954318e-05,0.3393009251530258,0.6580820856501773,0.0009284078763312568,0.000925370897142694
00_02_05_05_07_00_02,14,264.15,294.535,surprise,3,0.0007310605273050622,0.3194843991477888,0.0007624242822601456,0.24955464449551096,0.022796593405306414,0.0007163028625770247,0.4059545752792516
00_02_05_05_07_00_02,16,316.071,319.0,neutral,3,7.761580624891225e-05,0.0006456055946059484,0.0009934506938231024,0.23370867995676384,0.027217365384885065,0.05591364911157084,0.6814436334521023
00_02_05_05_07_00_02,18,354.021,378.802,neutral,3,0.0024904517826229177,0.4716143708924537,0.0025553743617164545,0.007514254979214883,0.1695684630554413,0.004608642418298006,0.34164844251025267
00_02_05_05_07_00_02,20,396.096,422.0,neutral,3,0.0030016223166693416,0.19457775307237402,0.006272615103073185,0.2296477442714013,0.5426290769870109,0.001508858513631113,0.02236232973584021
00_02_05_05_07_00_02,22,444.341,462.491,neutral,3,0.0003269799601618175,0.00789693668380577,0.0002827620476751868,0.000934089959402869,0.6114031765228582,0.0377476627335261,0.34140839209257007
00_02_05_05_07_00_02,24,507.087,539.0,disgust,3,0.002649929330285148,0.32267991934770285,0.004274697919356647,0.00719316808126042,0.3582510990440409,0.005208910703310444,0.2997422755740436
00_02_05_05_07_00_02,26,558.19,568.19,surprise,3,0.0011449735987552263,0.03363558555852525,0.0005949819791822686,0.009708190865124424,0.34847468798834,0.0039601808152621605,0.6024813991948107
00_02_05_05_07_00_02,28,589.0,592.093,neutral,3,0.0007715803113996941,0.0031935259837342117,0.003438473795343393,0.2201220455448008,0.4563635795411103,0.010206316806186083,0.3059044780174255
00_02_05_05_07_00_02,30,628.938,634.103,neutral,3,0.002730622924271739,0.02691977478788661,0.006041617877752225,0.0027642079678593104,0.7556452876100406,0.012710724701789093,0.1931877641304004
00_02_05_05_07_00_02,32,654.0,673.0,happy,3,0.0006318973747446763,0.3391726949295654,0.0006518292889158922,0.3058853285680755,0.014685515199762795,0.002195394465978178,0.33677734017295746
00_02_05_05_07_00_02,34,695.0,706.854,surprise,3,0.011531078652420791,0.04559472971785919,0.006747726506297142,0.07639967631619775,0.609258501273584,0.03620582465884346,0.21426246287479744
00_02_05_05_07_00_02,36,743.0,752.815,neutral,3,0.000509040998427832,0.002292030711932286,0.0013604705985587173,0.012178187682475125,0.6558412267044808,0.0008481410816668813,0.3269709022224585
00_02_05_05_07_00_02,38,773.933,796.5,neutral,3,0.005743941396085595,0.0368665736732035,0.0035335851721993864,0.06187418852094412,0.23956214826343908,0.001068240148172065,0.6513513228259562
00_02_05_05_07_00_02,40,816.675,828.192,neutral,3,0.0004421762924704204,0.032792206323455524,0.0013049855790830695,0.0007788114057821075,0.7111054514357167,0.0017113098742548454,0.2518650590892374
00_02_05_05_07_00_02,42,866.941,909.169,neutral,3,0.00048367352805969645,0.0010251073670300055,0.006659999112920788,0.0012240693901919494,0.015730844106362083,0.016398529683798426,0.958477776811637
00_02_05_05_07_00_02,44,925.84,944.0,neutral,3,0.000400443734728721,0.003854145047839617,0.0007852195480807834,0.000896751189670182,0.2831383047591564,0.03171245545955016,0.6792126802609741
00_02_05_05_07_00_02,46,973.327,1005.759,neutral,3,0.0012392542968853587,0.011983526126507365,0.00042530126031675047,0.0012774466089782131,0.1956705329695338,0.0005027479803030379,0.7889011907574754
00_02_05_05_07_00_02,48,1049.0,1058.0,disgust,3,0.00012822526105359325,0.001561292714213181,0.001736169676515729,0.0002542335793242391,0.1327903703783567,0.005521092945473089,0.8580086154450635
00_02_05_05_07_00_02,50,1078.2,1093.838,disgust,3,0.00550379802317733,0.02640945590426184,0.00824754998251723,0.06394208208587342,0.48286007787048735,0.003072271050359204,0.4099647650833237
00_02_05_05_07_00_02,52,1122.18,1129.41,disgust,3,0.0021356219582978468,0.027642037020283453,0.0013927829116779623,0.02843661949508169,0.6068043680408535,0.0019866068569229173,0.33160196371688266
00_02_05_05_07_00_02,54,1174.778,1226.6,neutral,3,4.197249516221068e-05,0.034437755164822816,0.00015520120053616406,0.0013299830795189546,0.0019016293779426582,0.0128333522305777,0.9493001064514395
00_02_05_05_07_00_02,56,1255.273,1284.234,neutral,3,0.0002598857993527594,0.00041776362871308586,0.00029782057317717474,0.0066981092791866675,0.43005745282284397,0.0010701249540956848,0.5611988429426307
00_02_05_05_07_00_02,58,1319.244,1354.917,neutral,3,0.0022316559800634028,0.2899348469293399,0.0021241889696108607,0.01597783711562373,0.1791541221034524,0.18022595915621273,0.330351389745697
00_02_05_05_07_00_03,1,32.334,38.422,neutral,3,0.00013251231810937754,0.0017511931554907406,2.200438563462138e-06,0.004405622627039913,0.9936421820321221,6.62173404561528e-06,5.966769462879112e-05
00_02_05_05_07_00_03,3,47.72,52.4,neutral,3,0.0004008879594080786,0.00020971386640256725,5.631888114911425e-06,0.1455376140746583,0.8537283439144252,6.2311393496618e-06,0.00011157715764115887
00_02_05_05_07_00_03,5,64.6,75.5,neutral,3,0.0009216271128681894,0.00042996436832400093,9.199341163869256e-06,0.0010175856254827352,0.9967325838012143,9.09339988712621e-06,0.0008799463510597825
00_02_05_05_07_00_03,7,100.664,110.219,neutral,3,0.0008256939864245638,0.0001669770507112674,4.078621490911304e-06,0.33476543323044267,0.664187320975698,1.6183800711049508e-06,4.8877755161588155e-05
00_02_05_05_07_00_03,9,130.34,143.509,neutral,3,0.0007954022794759084,0.024148995823591802,2.5900588833419262e-05,0.5653581604267317,0.4093487623873415,3.1285809380816597e-05,0.00029149268464476695
00_02_05_05_07_00_03,11,163.598,173.823,neutral,3,6.609231453883914e-05,0.00022165937263615267,1.0099740275662057e-06,0.0029133020621136866,0.9967567951808478,1.4442644699358764e-06,3.969683136616974e-05
00_02_05_05_07_00_03,13,207.308,221.183,happy,3,0.01188328136519875,0.10089017406326482,0.0003831725918054437,0.11606571445853059,0.7681234501953922,8.274439271119094e-05,0.0025714629330970216
00_02_05_05_07_00_03,15,236.859,249.6,neutral,3,0.0002484267968364259,0.003657169172623293,2.8087036396941927e-06,0.3274773779121797,0.6685048714567152,1.958099867586358e-05,8.97649593299053e-05
00_02_05_05_07_00_03,17,260.902,274.203,neutral,3,0.0158061216835321,0.06880917290866069,0.0004787701815219811,0.0012177662360353249,0.9110442490024654,0.00043698745852085687,0.0022069325292637127
00_02_05_05_07_00_03,19,313.142,334.749,neutral,3,0.0003297955309514502,0.0018712547512915194,1.3432451340762249e-06,0.06639223280331123,0.9313619787782149,2.6750196074639025e-05,1.6644695022042917e-05
00_02_05_05_07_00_03,21,366.333,386.135,neutral,3,0.00026756661240515275,0.0019372061887215225,2.4333199224866464e-06,0.1150759796033949,0.8825612351865689,7.589394030389425e-05,7.96851486831464e-05
00_02_05_05_07_00_03,23,388.047,396.939,neutral,3,8.468058080676383e-05,0.0005165535706094801,5.042374730285569e-07,0.0013102231667479012,0.9980342878791157,8.772791313753672e-06,4.4977773933315065e-05
00_02_05_05_07_00_03,25,420.526,433.95,neutral,3,0.0017580512664609207,0.005952902155017448,2.3833286141372665e-05,0.3070361677793435,0.6848110426899177,0.0003133891098558394,0.00010461371326313797
00_02_05_05_07_00_03,27,445.092,467.966,neutral,3,0.005432123397657116,0.0026597724427623163,3.17787695382864e-06,0.01646510349540522,0.9752460274876538,2.5114222140417945e-05,0.00016868107742722366
00_02_05_05_07_00_03,29,507.571,518.407,neutral,3,0.001954506079662611,0.010118097343892182,7.623424783109475e-06,0.07246284280801249,0.9152003344134318,0.00019942981289132775,5.716611732628378e-05
00_02_05_05_07_00_03,31,537.084,555.74,neutral,3,0.025407242650851352,0.001217322465485188,3.5919466955158276e-05,0.0035625914479315286,0.9679839676332197,1.8059768931083137e-05,0.001774896566626005
00_02_05_05_07_00_03,33,570.141,591.08,neutral,3,0.0023353005290195645,0.02212029001892151,1.846304002455417e-05,0.003177431840886616,0.9591907990321192,1.2990784004235592e-05,0.013144724755024238
00_02_05_05_07_00_03,35,608.789,619.109,neutral,3,0.0008271607849840124,0.0019399745000870687,4.008885021287863e-05,0.0002783375272490077,0.994355759455183,3.959694688616099e-05,0.0025190819353979967
00_02_05_05_07_00_03,37,654.589,668.499,neutral,3,3.404582293584089e-05,0.0006298703913075067,1.972324936643851e-06,1.052189313923787e-05,0.9992507479787576,5.2666619856699315e-06,6.757492693752087e-05
00_02_05_05_07_00_03,39,684.02,701.814,neutral,3,0.003600137557387056,0.0035879068529512414,3.054643752154737e-05,0.32657671429404883,0.6587511663182362,1.0527455305548656e-05,0.0074430010845497035
00_02_05_05_07_00_03,41,722.259,737.783,neutral,3,0.03558808978071294,0.17675986692948892,8.389313285740407e-05,0.0015584393048857976,0.7851922230398144,7.19465206944361e-05,0.0007455412915460518
00_02_05_05_07_00_03,43,769.827,792.091,neutral,3,0.0059152526841157235,0.0720899269957312,2.589456227370187e-05,0.33262798936728766,0.5889721243788287,6.535036222775096e-05,0.000303461649535215
00_02_05_05_07_00_03,45,813.222,822.934,neutral,3,0.01853305855411648,0.02315195930124759,2.8523614267955502e-05,0.3644488033934412,0.5930904782879025,5.938589052042194e-05,0.0006877909585038189
00_02_05_05_07_00_03,47,842.013,857.205,neutral,3,0.00694838559222811,0.0033624793251401854,2.4877718342978687e-06,0.0035573000932676187,0.985811647319871,3.546403057774573e-06,0.00031415349460093346
00_02_05_05_07_00_03,49,901.188,911.18,neutral,3,0.0003548517217527765,0.0004440582321536702,8.65226506842053e-07,0.0018904068034578194,0.9962787090753917,7.59314796867215e-05,0.0009551774610503932
00_02_05_05_07_00_03,51,928.615,937.859,neutral,3,0.03287716614923004,0.007624947299042744,1.6907305565238493e-05,0.004331962191208974,0.954842572230704,1.7037238634381667e-05,0.0002894075856145569
00_02_05_05_07_00_03,53,956.504,973.745,neutral,3,0.013437366934292705,0.02313485148070934,5.558397624143622e-05,0.002901491463108495,0.9595964860529718,4.419701109264178e-05,0.0008300230815836456
00_02_05_05_07_00_03,55,1016.87,1021.435,neutral,3,0.00034960608557463036,0.0004200390770367477,5.838681432190163e-05,0.00012906004243400717,0.9987641396545451,7.984462008882113e-05,0.00019892370599877075
00_02_05_05_07_00_03,57,1040.269,1047.921,neutral,3,0.005985725085634571,0.004103302827989853,0.000152873653759932,0.0021424476912839333,0.8887046519455299,0.00013461004263292983,0.09877638875316877
00_02_05_05_07_00_03,59,1069.904,1087.32,neutral,3,0.00024297434179042392,0.0008556374817813697,1.2335114007563072e-05,0.00025027150380788716,0.995547947962512,8.502401279612065e-05,0.0030058095833045964
00_03_02_04_07_01_00,1,32.5452,38.248,neutral,3,0.0020875577388660537,0.0056787862050198135,6.915109350882943e-05,0.0007452902810568413,0.8422346259882615,0.0011657042871112305,0.14801888440617567
00_03_02_04_07_01_00,3,49.4454,50.5526,neutral,3,0.0003249577606265421,1.4403661375931678e-05,1.5508228337310061e-06,1.7274603243406986e-05,0.9992733620231844,0.00034917108023074783,1.9280048505290582e-05
00_03_02_04_07_01_00,5,67.6491,70.7491,neutral,3,0.0006290547064423283,0.00044005884244256374,1.0683489615557371e-05,0.0006188850205439364,0.9980535811837856,0.00023241574698879377,1.5321010181185757e-05
00_03_02_04_07_01_00,7,88.5474,92.7488,neutral,3,0.00014115437724911674,0.0021747212855137443,4.102029587402878e-05,0.0003082224873264298,0.9969157201478382,0.00010362767375651205,0.0003155337324418884
00_03_02_04_07_01_00,9,104.3464,107.8532,neutral,3,1.5113550938670537e-05,2.434363582968941e-05,2.6515173383723023e-06,0.0005512607626312793,0.9993614352146677,2.660883303439124e-05,1.858648555997807e-05
00_03_02_04_07_01_00,11,123.5517,127.0512,neutral,3,5.4024071152307634e-05,0.0015006941949692603,4.32112975243831e-06,0.0010282543345697137,0.9972630808342104,0.00011225108105968897,3.7374354286105585e-05
00_03_02_04_07_01_00,13,148.3517,152.3485,neutral,3,0.000283612159414505,0.01920814989688812,1.7607301958026314e-05,0.07753337556552815,0.9028825481590129,2.968348628869093e-05,4.502343090959289e-05
00_03_02_04_07_01_00,15,166.5584,172.757,neutral,3,0.0002629301763358495,0.0015652436168847198,1.1827696850479483e-05,0.008526723407870574,0.9894709616858604,8.650513172681309e-05,7.580828447109553e-05
00_03_02_04_07_01_00,17,190.3556,198.053,neutral,3,0.00043952936686690716,0.0020282133305784917,2.2682256179586547e-06,0.0004764549505254157,0.9959701176651231,0.0009757034206679478,0.00010771304062004483
00_03_02_04_07_01_00,19,216.0537,217.4579,neutral,3,0.0002462876270444553,0.00014648626829582697,1.1701536145300854e-06,0.0003931275155105799,0.9987734076446626,0.0003667985547362204,7.272223613563787e-05
00_03_02_04_07_01_00,21,230.256,234.6535,neutral,3,0.00023359846436320258,0.010552102326356158,1.2893774774286594e-05,0.0006186224502628724,0.987895701383892,0.0005635466286208967,0.00012353497173053923
00_03_02_04_07_01_00,23,251.7496,252.7565,neutral,3,1.3224232034307203e-06,0.00015552313800800858,2.4878843687839095e-06,0.00012218186450926223,0.999607022071307,9.768398648156035e-05,1.377863212185746e-05
00_03_02_04_07_01_00,25,273.6546,282.3599,neutral,3,0.00033764151151547875,0.0001794763750186832,1.5531629214969906e-05,0.005595764196705362,0.9928167217253061,0.0009052356878603598,0.0001496288743791253
00_03_02_04_07_01_00,27,301.4525,302.4589,neutral,3,4.617214337797527e-05,7.259998226843793e-05,3.909134183416884e-06,8.893630030519905e-05,0.9994619657388698,0.00032402688825267296,2.389812742432136e-06
00_03_02_04_07_01_00,29,318.1575,322.655,neutral,3,0.0004145313410098242,0.005277710133498754,5.355685122855473e-06,0.0012630193729419351,0.9914555597141685,0.00022221267970148152,0.0013616110735564812
00_03_02_04_07_01_00,31,341.76,347.3605,neutral,3,0.003782565953028178,0.0007327988033146145,1.4449413055757634e-05,0.0012641411726451199,0.9831083338216887,0.0018683220854929872,0.009229388750774585
00_03_02_04_07_01_00,33,366.1609,369.6602,neutral,3,0.0010975298530297775,0.0008081519426904115,1.6189365874232512e-05,0.0002613215282774713,0.9968486875678653,0.0009418803643812682,2.6239377881638673e-05
00_03_02_04_07_01_00,35,387.0549,396.6521,neutral,3,0.00018467258495276674,0.007090393307885188,9.951235847234935e-06,0.0034980840726609474,0.9890738720749793,0.0001222102302872794,2.0816493387306317e-05
00_03_02_04_07_01_00,37,417.8597,423.5612,neutral,3,0.0047131617889646735,0.0007625934822329386,6.469811192255497e-05,0.0007847065343179943,0.9913463548956801,0.0020757100143195674,0.00025277517256207694
00_03_02_04_07_01_00,39,442.5589,454.9564,neutral,3,0.06767177299583725,0.009946419855979615,4.534069414736131e-05,0.0016157366429522693,0.9113817247857546,0.0046964286321464575,0.004642576393182282
00_03_02_04_07_01_00,41,471.5566,472.4604,neutral,3,0.01144931256402967,0.0007448176771692843,3.1933429383518614e-06,0.00014564511714611737,0.9864351423774641,0.0011780561460461414,4.3832775206343165e-05
